Name;Total_Trav;Total_Leng;Shape_Leng;Origin;Dest;Time
1002 - 4331;236.86571307113118;18949.2570456905;12697.086282675455;1002;4331;0:00:00
1002 - 2723;236.87904383736682;18950.32350698934;14776.836090188259;1002;2723;0:00:00
1002 - 2726;237.3175424308339;18985.40339446672;15200.251311008768;1002;2726;0:00:00
1002 - 2433;237.53217550090676;19002.574040072526;14989.361588964453;1002;2433;0:00:00
1002 - 4411;237.6880069163336;19015.04055330669;12492.248098367592;1002;4411;0:00:00
1002 - 4325;237.75490618736268;19020.39249498902;15568.344407341401;1002;4325;0:00:00
1002 - 2315;237.812790966728;19025.02327733825;16029.944336167388;1002;2315;0:00:00
1002 - 3664;237.86481197355468;19029.18495788438;15035.323330563058;1002;3664;0:00:00
1002 - 1847;237.91644312110415;19033.315449688344;12969.75493159809;1002;1847;0:00:00
1002 - 2338;237.98354715680645;19038.683772544515;16086.15170672896;1002;2338;0:00:00
1002 - 1549;238.08235697759136;19046.588558207328;15285.282380451557;1002;1549;0:00:00
1002 - 1804;238.13811262646888;19051.049010117506;13058.486935796314;1002;1804;0:00:00
1002 - 1938;238.28603467556925;19062.882774045538;12741.193355417141;1002;1938;0:00:00
1002 - 1552;238.6190097202852;19089.52077762283;15425.100309857446;1002;1552;0:00:00
1002 - 5922;238.68118568191258;19094.49485455302;12273.60416977892;1002;5922;0:00:00
1002 - 3227;238.77895453571256;19102.316362856996;14458.310233806787;1002;3227;0:00:00
1002 - 1807;239.01555279256849;19121.244223405487;14888.86879673064;1002;1807;0:00:00
1002 - 5402;239.07424682071135;19125.939745656928;15495.093065579602;1002;5402;0:00:00
1002 - 1826;239.11668129125016;19129.334503300008;15458.02984592914;1002;1826;0:00:00
1002 - 3670;239.22178102818737;19137.742482255006;15044.77908989611;1002;3670;0:00:00
1002 - 5711;239.35891508137212;19148.713206509765;15664.694580757314;1002;5711;0:00:00
1002 - 4315;239.83735200658097;19186.988160526478;16129.690997268077;1002;4315;0:00:00
1002 - 2443;239.97917492733285;19198.333994186603;15189.084608151972;1002;2443;0:00:00
1002 - 1601;239.99008345026851;19199.2066760215;15766.478298377837;1002;1601;0:00:00
1002 - 2426;240.02094604187144;19201.675683349706;15372.516492046323;1002;2426;0:00:00
1002 - 5913;240.0798886590516;19206.391092724127;12050.459236482287;1002;5913;0:00:00
1002 - 1508;240.28717631574062;19222.97410525927;15983.851274779558;1002;1508;0:00:00
1002 - 3632;240.62201793181362;19249.761434545097;15089.733436103035;1002;3632;0:00:00
1002 - 2345;240.67655957699048;19254.124766159235;16994.19164993684;1002;2345;0:00:00
1002 - 4323;240.96786193976916;19277.428955181535;16685.77009743785;1002;4323;0:00:00
1002 - 4352;241.04307316251374;19283.445853001107;18058.182247847984;1002;4352;0:00:00
1002 - 1816;241.3841906460619;19310.73525168493;13428.059811809218;1002;1816;0:00:00
1002 - 1805;241.53460393723026;19322.76831497842;13365.60720671275;1002;1805;0:00:00
1002 - 2913;241.6291125212638;19330.329001701102;15252.22250322668;1002;2913;0:00:00
1002 - 4333;241.7744260924994;19341.95408739995;17131.046030164154;1002;4333;0:00:00
1002 - 2820;241.8857916635321;19350.863333082558;13750.528340751433;1002;2820;0:00:00
1002 - 2729;242.0976838253983;19367.814706031855;15309.6248533556;1002;2729;0:00:00
1002 - 2710;242.2713681216664;19381.709449733302;15695.762478495824;1002;2710;0:00:00
1002 - 4330;242.33306996567487;19386.645597253995;13527.184774361816;1002;4330;0:00:00
1002 - 1559;242.37053187138213;19389.642549710607;15919.889663465108;1002;1559;0:00:00
1002 - 1850;242.37307558125562;19389.84604650045;14155.509970490637;1002;1850;0:00:00
1002 - 1851;242.57032046248082;19405.625636998466;14298.86324039342;1002;1851;0:00:00
1002 - 3226;242.67570640308887;19414.056512247116;15367.862032603782;1002;3226;0:00:00
1002 - 2914;243.5131165440091;19481.04932352073;15455.523728190094;1002;2914;0:00:00
1002 - 2435;244.01805088239945;19521.444070591944;15478.126624561997;1002;2435;0:00:00
1002 - 1533;244.265150678352;19541.21205426819;15983.508079623067;1002;1533;0:00:00
1002 - 3616;244.54408435872048;19563.526748697648;15510.846053071205;1002;3616;0:00:00
1002 - 2811;244.60097083048302;19568.07766643864;15584.137587760017;1002;2811;0:00:00
1002 - 2328;244.80423861757853;19584.339089406272;16230.935347426368;1002;2328;0:00:00
1002 - 2429;244.81685201128246;19585.348160902588;16200.060974867562;1002;2429;0:00:00
1002 - 2819;245.16241398469947;19612.99311877596;14767.000579066631;1002;2819;0:00:00
1002 - 2434;245.6124478988686;19648.99583190948;15800.969272670964;1002;2434;0:00:00
1002 - 1530;245.70952358763387;19656.7618870107;15677.33361537912;1002;1530;0:00:00
1002 - 4328;245.87097545501805;19669.67803640144;14501.519779932605;1002;4328;0:00:00
1002 - 3640;246.06501858469719;19685.20148677578;15809.002071861714;1002;3640;0:00:00
1002 - 2822;246.13027083534263;19690.42166682739;15915.713520618669;1002;2822;0:00:00
1002 - 2806;246.16770846406865;19693.41667712549;15359.0339696528;1002;2806;0:00:00
1002 - 3655;246.6470621430105;19731.764971440847;14814.89079315095;1002;3655;0:00:00
1002 - 3617;247.47550572933838;19798.040458347074;15659.770958215806;1002;3617;0:00:00
1002 - 2445;247.83779501659336;19827.023601327448;15544.652224073436;1002;2445;0:00:00
1002 - 2444;248.270376666018;19861.63013328143;15621.424658885073;1002;2444;0:00:00
1002 - 1812;248.35037876387557;19868.03030111004;15681.500580760194;1002;1812;0:00:00
1002 - 5401;248.40901625964656;19872.721300771744;16064.012458038398;1002;5401;0:00:00
1002 - 3202;248.44750221347923;19875.800177078327;15055.530713808266;1002;3202;0:00:00
1002 - 2719;248.4574360659061;19876.594885272494;16009.663178678056;1002;2719;0:00:00
1002 - 2402;248.62008453201426;19889.60676256113;15189.463182708048;1002;2402;0:00:00
1002 - 1531;248.72249740984898;19897.799792787915;16006.930879994035;1002;1531;0:00:00
1002 - 2430;249.02389663071756;19921.91173045738;16205.773413301766;1002;2430;0:00:00
1002 - 2442;249.0933256703861;19927.46605363087;16151.03109345789;1002;2442;0:00:00
1002 - 2705;249.2378182490636;19939.025459925087;16564.95265900431;1002;2705;0:00:00
1002 - 1944;249.6155756527953;19969.24605222362;13133.348941000013;1002;1944;0:00:00
1002 - 4332;249.71728686475836;19977.382949180675;17634.93483498343;1002;4332;0:00:00
1002 - 2438;249.71828510360683;19977.462808288536;15998.60336111809;1002;2438;0:00:00
1002 - 2427;249.78575399840463;19982.86031987236;15775.83267566602;1002;2427;0:00:00
1002 - 3641;249.81960355728643;19985.568284582914;15319.441159618447;1002;3641;0:00:00
1002 - 5926;249.91849158804402;19993.47932704353;11246.079669120698;1002;5926;0:00:00
1002 - 3612;250.18320449686863;20014.6563597495;16385.432149848155;1002;3612;0:00:00
1002 - 2823;250.29528724321938;20023.622979457537;16195.406745031532;1002;2823;0:00:00
1002 - 4353;250.52274834622645;20041.81986769812;17832.180548898854;1002;4353;0:00:00
1002 - 2809;250.68247307736482;20054.597846189172;16198.338346170756;1002;2809;0:00:00
1002 - 1818;250.90003148412242;20072.002518729787;14061.886828773671;1002;1818;0:00:00
1002 - 2431;250.9751473542918;20078.011788343334;16603.472715544845;1002;2431;0:00:00
1002 - 5912;251.08707509519704;20086.96600761577;11242.549863524102;1002;5912;0:00:00
1002 - 5806;251.14629691383368;20091.703753106685;17108.25001132413;1002;5806;0:00:00
1002 - 3225;251.19518611192424;20095.614888953933;16067.997721728332;1002;3225;0:00:00
1002 - 4409;251.35816354616142;20108.653083692923;11120.784670726662;1002;4409;0:00:00
1002 - 5930;251.35816354616142;20108.653083692923;10429.60205357031;1002;5930;0:00:00
1002 - 1536;251.62353099396987;20129.88247951762;16367.371128643374;1002;1536;0:00:00
1002 - 2824;251.6886948629516;20135.095589036122;16359.697347800666;1002;2824;0:00:00
1002 - 2708;251.7775343499693;20142.202747997544;16297.99954713537;1002;2708;0:00:00
1002 - 1534;251.83535668861882;20146.828535089528;16517.075335129342;1002;1534;0:00:00
1002 - 1506;251.9333602582348;20154.668820658775;15732.716289342374;1002;1506;0:00:00
1002 - 1817;252.27759990357444;20182.207992285934;13531.576900828188;1002;1817;0:00:00
1002 - 3656;252.48263576664917;20198.61086133194;15311.88600014118;1002;3656;0:00:00
1002 - 5801;252.53078063810105;20202.46245104807;16852.12275181525;1002;5801;0:00:00
1002 - 2812;252.5966435472531;20207.73148378024;15980.172011104609;1002;2812;0:00:00
1002 - 1829;253.08191030886073;20246.552824708848;13428.468617176686;1002;1829;0:00:00
1002 - 1511;253.21364438527684;20257.091550822148;15436.7581653367;1002;1511;0:00:00
1002 - 2419;253.4786377390262;20278.291019122087;15700.384372143242;1002;2419;0:00:00
1002 - 2440;253.84677466516584;20307.74197321325;16438.845505315203;1002;2440;0:00:00
1002 - 1513;254.0022077611231;20320.176620889863;16630.375127327436;1002;1513;0:00:00
1002 - 1532;254.1125710370441;20329.005682963536;16267.783031505007;1002;1532;0:00:00
1002 - 3637;254.45696790928704;20356.557432742968;16048.241803514537;1002;3637;0:00:00
1002 - 2724;254.86828387131808;20389.46270970544;16220.80772049981;1002;2724;0:00:00
1002 - 3638;254.90583078474918;20392.466462779932;16145.723940689817;1002;3638;0:00:00
1002 - 1813;255.0366574004047;20402.93259203237;16822.375784114243;1002;1813;0:00:00
1002 - 2439;255.05773768942944;20404.61901515434;16158.133531092724;1002;2439;0:00:00
1002 - 1820;255.43458285744;20434.7666285952;14036.153568002663;1002;1820;0:00:00
1002 - 1945;255.61382822391482;20449.106257913176;13308.04217085217;1002;1945;0:00:00
1002 - 2404;255.96852731416328;20477.482185133038;16587.23125012252;1002;2404;0:00:00
1002 - 2920;255.98914435595955;20479.13154847677;14859.560838695224;1002;2920;0:00:00
1002 - 1535;256.0510056613661;20484.080452909315;16791.04789131493;1002;1535;0:00:00
1002 - 1809;256.20981454335424;20496.785163468336;14389.704627462856;1002;1809;0:00:00
1002 - 3619;256.4096023734456;20512.768189875656;15832.730657826778;1002;3619;0:00:00
1002 - 2709;256.57275129211564;20525.820103369242;16733.67716909728;1002;2709;0:00:00
1002 - 3229;256.6207536169899;20529.660289359173;15868.731465233572;1002;3229;0:00:00
1002 - 2422;256.72309615702943;20537.847692562354;16133.997484371415;1002;2422;0:00:00
1002 - 4363;256.77184056117665;20541.74724489413;15669.193648078044;1002;4363;0:00:00
1002 - 1811;256.9963986900381;20559.711895203047;15383.061964549506;1002;1811;0:00:00
1002 - 4351;257.11888497651006;20569.510798120813;19343.21287753614;1002;4351;0:00:00
1002 - 3639;257.74414285609055;20619.531428487244;16333.537974186322;1002;3639;0:00:00
1002 - 3611;257.92011063610454;20633.60885088837;16620.431665074615;1002;3611;0:00:00
1002 - 2818;258.046986569647;20643.75892557176;15660.154759081843;1002;2818;0:00:00
1002 - 1537;258.2106598038907;20656.85278431128;17129.92762646501;1002;1537;0:00:00
1002 - 1507;258.24752860378254;20659.80228830264;16896.132085912384;1002;1507;0:00:00
1002 - 1529;258.45869327197255;20676.69546175781;16600.768380262645;1002;1529;0:00:00
1002 - 1830;258.49159740286973;20679.327792229586;16002.484312018769;1002;1830;0:00:00
1002 - 1512;258.6745093529429;20693.96074823544;16574.031903353793;1002;1512;0:00:00
1002 - 5805;258.695641842801;20695.65134742406;16983.39131068841;1002;5805;0:00:00
1002 - 1821;258.8604373603174;20708.834988825394;14348.728712743394;1002;1821;0:00:00
1002 - 3636;259.3193696314272;20745.5495705142;16567.54822301269;1002;3636;0:00:00
1002 - 4354;259.5921420901695;20767.371367213567;17955.950747563977;1002;4354;0:00:00
1002 - 1814;259.82439067536774;20785.951254029427;16466.544336423955;1002;1814;0:00:00
1002 - 1836;259.9118075918535;20792.944607348272;14890.426843393629;1002;1836;0:00:00
1002 - 4349;260.03618801198337;20802.895040958665;18590.96835806377;1002;4349;0:00:00
1002 - 1810;260.20349269471126;20816.279415576886;14472.187329542163;1002;1810;0:00:00
1002 - 3086;260.5587586146484;20844.700689171874;16957.82394198976;1002;3086;0:00:00
1002 - 3222;260.6930348799844;20855.442790398745;16521.89800062146;1002;3222;0:00:00
1002 - 2423;260.8236340074416;20865.890720595326;16511.259141779075;1002;2423;0:00:00
1002 - 2418;260.91971825097414;20873.577460077937;16207.968602892774;1002;2418;0:00:00
1002 - 2718;261.1255667623217;20890.045340985722;16834.021436896288;1002;2718;0:00:00
1002 - 3230;261.2006132913721;20896.049063309754;16330.617814230947;1002;3230;0:00:00
1002 - 1510;261.4924303700407;20919.39442960326;16837.638405264694;1002;1510;0:00:00
1002 - 2415;261.5456926719827;20923.65541375862;16877.715580119897;1002;2415;0:00:00
1002 - 3642;262.06157206426707;20964.92576514137;16299.055880721811;1002;3642;0:00:00
1002 - 2826;262.0661364806436;20965.29091845148;16820.39826186934;1002;2826;0:00:00
1002 - 5804;262.515478680352;21001.238294428145;17773.79565306666;1002;5804;0:00:00
1002 - 1815;262.74177318655444;21019.34185492436;14236.867464535198;1002;1815;0:00:00
1002 - 5802;262.96609730854925;21037.28778468393;17585.81784292402;1002;5802;0:00:00
1002 - 4308;262.98147813116105;21038.518250492893;16867.918014248193;1002;4308;0:00:00
1002 - 1839;263.10259284320443;21048.20742745635;14681.830262765568;1002;1839;0:00:00
1002 - 2808;263.21946691362524;21057.55735309001;16920.367054807968;1002;2808;0:00:00
1002 - 1538;263.4148378208583;21073.18702566869;17299.599721474577;1002;1538;0:00:00
1002 - 2401;263.54906219737757;21083.924975790203;16766.827929067338;1002;2401;0:00:00
1002 - 3647;263.6101698878608;21088.81359102888;16661.520041277712;1002;3647;0:00:00
1002 - 2825;263.8728730578713;21109.829844629687;17323.15127250307;1002;2825;0:00:00
1002 - 2417;264.00841286487895;21120.673029190293;17302.676822567453;1002;2417;0:00:00
1002 - 1557;264.34744920223943;21147.795936179198;17285.412857797386;1002;1557;0:00:00
1002 - 3242;265.0856133699663;21206.849069597294;17450.744979055566;1002;3242;0:00:00
1002 - 2301;265.0904794282193;21207.23835425754;17928.36889805393;1002;2301;0:00:00
1002 - 3618;265.148312393763;21211.86499150104;16500.867313681098;1002;3618;0:00:00
1002 - 3643;265.2049201571996;21216.39361257597;15967.641255627266;1002;3643;0:00:00
1002 - 4310;265.2210557359664;21217.684458877317;18120.880329391835;1002;4310;0:00:00
1002 - 2707;265.23295967813567;21218.63677425085;17391.86302133479;1002;2707;0:00:00
1002 - 1509;265.24368137421976;21219.494509937605;17527.367573060048;1002;1509;0:00:00
1002 - 4324;265.33751179580054;21227.000943664054;16692.28102375125;1002;4324;0:00:00
1002 - 3241;265.571667271816;21245.73338174528;16855.582633654318;1002;3241;0:00:00
1002 - 4350;265.644369613066;21251.54956904527;19078.152473397284;1002;4350;0:00:00
1002 - 1828;265.82080904936265;21265.664723948998;15246.29191002577;1002;1828;0:00:00
1002 - 2308;265.85278209988417;21268.222567990728;17519.582803339108;1002;2308;0:00:00
1002 - 1835;265.85368146190785;21268.294516952625;16351.204486446211;1002;1835;0:00:00
1002 - 3648;265.8812855815226;21270.50284652181;16230.526195222017;1002;3648;0:00:00
1002 - 3030;265.8900358346307;21271.20286677045;17439.197061452818;1002;3030;0:00:00
1002 - 4355;266.4340623711384;21314.72498969108;17711.932983049628;1002;4355;0:00:00
1002 - 1834;266.57776811183084;21326.221448946468;16967.38456453549;1002;1834;0:00:00
1002 - 1837;268.1419882434985;21451.359059479862;15525.901557834868;1002;1837;0:00:00
1002 - 2314;268.206980537127;21456.55844297016;18068.738474774877;1002;2314;0:00:00
1002 - 2437;268.3678620724282;21469.428965794246;17420.471543175387;1002;2437;0:00:00
1002 - 3013;268.77657853916884;21502.126283133515;17044.596361972453;1002;3013;0:00:00
1002 - 1543;269.0620912095123;21524.967296760988;17282.97281372937;1002;1543;0:00:00
1002 - 3203;269.11717329418224;21529.37386353456;16924.518234193485;1002;3203;0:00:00
1002 - 1845;269.17334728918127;21533.867783134498;15236.782955528477;1002;1845;0:00:00
1002 - 2432;269.17834220635774;21534.267376508607;16774.52605796037;1002;2432;0:00:00
1002 - 5001;269.3250474225426;21546.003793803422;16659.38380294315;1002;5001;0:00:00
1002 - 1846;269.3829341044328;21550.63472835462;15034.974155551201;1002;1846;0:00:00
1002 - 1540;269.4635824152706;21557.086593221688;17811.181560129477;1002;1540;0:00:00
1002 - 2714;269.4665408205759;21557.323265646075;17492.385870814993;1002;2714;0:00:00
1002 - 2309;270.20691379857107;21616.55310388569;18561.747117899376;1002;2309;0:00:00
1002 - 3201;270.4954697961395;21639.63758369114;17120.909051507086;1002;3201;0:00:00
1002 - 3085;270.6229374586002;21649.83499668802;17445.697648259084;1002;3085;0:00:00
1002 - 1541;270.671431715292;21653.714537223357;17367.990681553958;1002;1541;0:00:00
1002 - 1833;270.80636757146726;21664.509405717374;17061.906138772756;1002;1833;0:00:00
1002 - 5803;270.81698854575137;21665.35908366009;18362.92427671309;1002;5803;0:00:00
1002 - 3216;270.8510757176947;21668.086057415556;17311.785849767413;1002;3216;0:00:00
1002 - 1539;271.06920161213486;21685.536128970827;17859.23535374331;1002;1539;0:00:00
1002 - 1831;271.5482830045908;21723.862640367268;15642.463952458367;1002;1831;0:00:00
1002 - 4309;272.32267134364184;21785.81370749136;18386.776230020394;1002;4309;0:00:00
1002 - 2441;272.6423698265561;21811.389586124467;16801.509554887874;1002;2441;0:00:00
1002 - 3644;272.7906927726666;21823.255421813326;16027.50834074963;1002;3644;0:00:00
1002 - 3228;273.2201169495041;21857.609355960314;15884.63532392438;1002;3228;0:00:00
1002 - 3622;273.38315660286025;21870.652528228817;16366.200422044956;1002;3622;0:00:00
1002 - 4348;273.8268426643494;21906.14741314795;19473.318534646478;1002;4348;0:00:00
1002 - 3084;273.8284571385373;21906.276571082984;18080.96756158421;1002;3084;0:00:00
1002 - 3072;273.9597948032259;21916.783584258083;16719.2408962081;1002;3072;0:00:00
1002 - 1550;274.23189907122736;21938.551925698226;18212.51178121084;1002;1550;0:00:00
1002 - 1542;274.4418766340996;21955.35013072796;17568.580375581183;1002;1542;0:00:00
1002 - 3217;274.77039405913143;21981.631524730503;18333.056179422736;1002;3217;0:00:00
1002 - 3071;274.7753350844228;21982.02680675384;17505.419004960226;1002;3071;0:00:00
1002 - 4335;274.83601785503134;21986.881428402514;18561.04721142704;1002;4335;0:00:00
1002 - 4313;274.98775896804403;21999.02071744353;14426.364402604926;1002;4313;0:00:00
1002 - 3083;275.0078696303134;22000.629570425073;18288.117505011665;1002;3083;0:00:00
1002 - 3621;275.28025574845867;22022.420459876696;16143.65170250814;1002;3621;0:00:00
1002 - 2405;275.62968995324127;22050.37519625929;18296.927774432017;1002;2405;0:00:00
1002 - 2631;275.99733150731055;22079.78652058484;17732.945995883198;1002;2631;0:00:00
1002 - 1852;276.1945656624179;22095.56525299342;14759.482927424198;1002;1852;0:00:00
1002 - 4601;276.2444963663695;22099.559709309546;14498.238574852738;1002;4601;0:00:00
1002 - 4364;276.36390265513853;22109.112212411088;16753.758506509723;1002;4364;0:00:00
1002 - 3605;276.3918768657161;22111.350149257305;15124.251206693596;1002;3605;0:00:00
1002 - 3015;276.438022249515;22115.04177996121;17145.473027526143;1002;3015;0:00:00
1002 - 1824;276.58696667426887;22126.957333941507;16381.030506015157;1002;1824;0:00:00
1002 - 3623;276.59453485925417;22127.562788740357;15479.337388306625;1002;3623;0:00:00
1002 - 4365;276.7204398267548;22137.635186140385;17777.344009031644;1002;4365;0:00:00
1002 - 5002;276.9180019663723;22153.440157309786;17478.481677455526;1002;5002;0:00:00
1002 - 1843;277.0714894476874;22165.71915581499;15883.106603112514;1002;1843;0:00:00
1002 - 1825;277.2244966372;22177.959730976007;16294.298039995003;1002;1825;0:00:00
1002 - 3620;277.2353846535687;22178.830772285488;16633.126467900922;1002;3620;0:00:00
1002 - 1853;277.32885460264146;22186.308368211303;16125.186169520257;1002;1853;0:00:00
1002 - 4357;277.58063719329715;22206.450975463773;19214.21632274194;1002;4357;0:00:00
1002 - 4356;277.61135385758826;22208.908308607064;18633.772255861757;1002;4356;0:00:00
1002 - 4358;277.61135385758826;22208.908308607064;19546.691978566818;1002;4358;0:00:00
1002 - 3650;277.65716107136336;22212.572885709083;16643.00356431913;1002;3650;0:00:00
1002 - 3231;277.65893701485385;22212.714961188296;17504.348125425746;1002;3231;0:00:00
1002 - 4901;277.72329271033846;22217.863416827076;16512.00398408885;1002;4901;0:00:00
1002 - 2416;277.7515725200293;22220.125801602335;17496.818928908622;1002;2416;0:00:00
1002 - 1609;278.4569296393114;22276.554371144965;18322.291453054826;1002;1609;0:00:00
1002 - 4336;278.8217307157891;22305.73845726313;19365.12400944248;1002;4336;0:00:00
1002 - 2706;279.2405486402644;22339.243891221144;17744.186470243792;1002;2706;0:00:00
1002 - 2331;279.2761936932718;22342.095495461737;19468.85006874133;1002;2331;0:00:00
1002 - 1842;279.65697567119213;22372.55805369536;16578.620663431586;1002;1842;0:00:00
1002 - 1602;279.6656539567624;22373.252316540977;17196.39774293702;1002;1602;0:00:00
1002 - 3896;279.95945451385813;22396.756361108637;18326.376962438677;1002;3896;0:00:00
1002 - 1819;279.97571820152183;22398.05745612173;16500.34960722611;1002;1819;0:00:00
1002 - 1832;280.7265079954106;22458.120639632845;16988.592990498222;1002;1832;0:00:00
1002 - 1604;280.887410550361;22470.99284402891;18694.94493213517;1002;1604;0:00:00
1002 - 2622;280.8973455045374;22471.787640363036;18584.548588202328;1002;2622;0:00:00
1002 - 4311;280.96259138518053;22477.007310814457;18738.414091807063;1002;4311;0:00:00
1002 - 2732;280.9745110844076;22477.960886752604;18703.194884091088;1002;2732;0:00:00
1002 - 3649;281.0642931757455;22485.14345405965;16790.429664562726;1002;3649;0:00:00
1002 - 4602;281.17587915271343;22494.070332217067;14495.277486482366;1002;4602;0:00:00
1002 - 2414;281.2055577877132;22496.444623017065;18310.06786041281;1002;2414;0:00:00
1002 - 4104;281.33985859700675;22507.188687760543;18918.931695022453;1002;4104;0:00:00
1002 - 2733;281.68747414071606;22534.997931257276;18473.77115175896;1002;2733;0:00:00
1002 - 3220;281.9322272241413;22554.578177931315;17370.332221454773;1002;3220;0:00:00
1002 - 4302;282.0041826082793;22560.334608662357;18502.34410072062;1002;4302;0:00:00
1002 - 3224;282.1509478505725;22572.075828045807;17757.465892369026;1002;3224;0:00:00
1002 - 3073;282.27816956969707;22582.253565575775;17014.09820081127;1002;3073;0:00:00
1002 - 3075;282.6820212542918;22614.561700343365;17314.308626467344;1002;3075;0:00:00
1002 - 4346;282.7560192503362;22620.481540026896;20507.018878330666;1002;4346;0:00:00
1002 - 2322;282.7809349074147;22622.474792593184;19315.35133736771;1002;2322;0:00:00
1002 - 4103;283.5296785457127;22682.374283657016;18231.662085038468;1002;4103;0:00:00
1002 - 3014;283.5647910454691;22685.183283637532;17362.283223641094;1002;3014;0:00:00
1002 - 3049;283.8707597212412;22709.660777699293;18919.403441560295;1002;3049;0:00:00
1002 - 2725;283.9066522316423;22712.532178531375;18098.13483159013;1002;2725;0:00:00
1002 - 2325;283.95331499057323;22716.26519924585;19358.02781049295;1002;2325;0:00:00
1002 - 2717;284.44138688636326;22755.310950909054;18459.38556296454;1002;2717;0:00:00
1002 - 2621;284.68037458135603;22774.42996650852;18692.39458219492;1002;2621;0:00:00
1002 - 1838;284.9594290927796;22796.754327422357;15481.403176710079;1002;1838;0:00:00
1002 - 4105;285.1389616310788;22811.116930486303;18858.700163890204;1002;4105;0:00:00
1002 - 3070;285.31776348710827;22825.421078968662;18059.350609381585;1002;3070;0:00:00
1002 - 2620;285.32062785252043;22825.65022820163;18234.547378985917;1002;2620;0:00:00
1002 - 3074;285.49364999328094;22839.491999462476;17590.276079140203;1002;3074;0:00:00
1002 - 4301;285.58128772996486;22846.50301839721;18894.765324590648;1002;4301;0:00:00
1002 - 2329;285.773157244647;22861.852579571747;20065.5461455834;1002;2329;0:00:00
1002 - 1855;285.9234746196391;22873.877969571116;16332.854298781967;1002;1855;0:00:00
1002 - 2310;286.47096449567806;22917.67715965424;19718.518769243536;1002;2310;0:00:00
1002 - 3029;286.5807017190168;22926.45613752134;18300.683168779455;1002;3029;0:00:00
1002 - 3221;286.63576025783453;22930.860820626764;17457.470571599442;1002;3221;0:00:00
1002 - 4312;286.68917768328106;22935.134214662496;18521.161983324368;1002;4312;0:00:00
1002 - 3028;286.7262284608397;22938.09827686718;18918.7114341481;1002;3028;0:00:00
1002 - 3010;286.8835936137257;22950.687489098058;18253.34037684873;1002;3010;0:00:00
1002 - 2623;287.02353475741364;22961.882780593114;19013.433882309444;1002;2623;0:00:00
1002 - 4347;287.17443269978475;22973.954615982773;20161.49259782663;1002;4347;0:00:00
1002 - 3223;287.70176576982607;23016.141261586075;17761.363119368485;1002;3223;0:00:00
1002 - 1603;287.87549133244363;23030.039306595485;18604.83096091436;1002;1603;0:00:00
1002 - 2406;287.8991928321874;23031.935426574964;18433.34236982045;1002;2406;0:00:00
1002 - 2601;287.9634926415982;23037.079411327897;19307.308267324286;1002;2601;0:00:00
1002 - 2408;288.05888948945886;23044.711159156715;19330.183250732618;1002;2408;0:00:00
1002 - 2619;288.4595418264682;23076.763346117456;18714.669570318845;1002;2619;0:00:00
1002 - 4344;289.19862038207094;23135.889630565678;20590.410921150295;1002;4344;0:00:00
1002 - 2332;289.8584769629249;23188.67815703398;20412.49384636672;1002;2332;0:00:00
1002 - 4101;290.03725827339883;23202.980661871905;17761.12488015709;1002;4101;0:00:00
1002 - 2323;290.5318115531674;23242.54492425341;20030.757356806167;1002;2323;0:00:00
1002 - 4102;290.62236137703707;23249.78891016297;17668.440889599562;1002;4102;0:00:00
1002 - 3052;290.7404423133702;23259.235385069624;18539.551062997347;1002;3052;0:00:00
1002 - 4360;290.8719818946672;23269.758551573377;20521.967246068678;1002;4360;0:00:00
1002 - 3018;291.51644083315915;23321.31526665275;18067.803869026466;1002;3018;0:00:00
1002 - 4343;291.6526405224876;23332.211241799003;21537.24653148532;1002;4343;0:00:00
1002 - 4345;291.6526405224876;23332.211241799003;21490.38089606807;1002;4345;0:00:00
1002 - 2716;292.08956084609434;23367.16486768753;19219.60045173356;1002;2716;0:00:00
1002 - 3027;292.1582596966134;23372.66077572909;19782.707073455127;1002;3027;0:00:00
1002 - 3017;292.2101345549057;23376.810764392445;17390.227007788966;1002;3017;0:00:00
1002 - 5004;292.30595386369174;23384.476309095357;18017.916482162993;1002;5004;0:00:00
1002 - 1610;292.40765048521166;23392.61203881696;18910.040826421413;1002;1610;0:00:00
1002 - 2734;293.216738821634;23457.33910573071;19619.806525204804;1002;2734;0:00:00
1002 - 4135;293.24884813919516;23459.90785113561;19441.836307929247;1002;4135;0:00:00
1002 - 3205;293.55478000207836;23484.38240016625;18452.21064997136;1002;3205;0:00:00
1002 - 2318;293.58646699631197;23486.917359704945;20470.43497385978;1002;2318;0:00:00
1002 - 4134;293.60206707568403;23488.165366054727;18467.78931395597;1002;4134;0:00:00
1002 - 3053;293.7625989246414;23501.007913971327;18409.723365246078;1002;3053;0:00:00
1002 - 3233;294.01383686114724;23521.10694889177;18635.388442865977;1002;3233;0:00:00
1002 - 3082;294.4860819461034;23558.886555688285;19007.942415325568;1002;3082;0:00:00
1002 - 4337;294.52740103856047;23562.19208308484;20239.063128906673;1002;4337;0:00:00
1002 - 2715;294.90777117684905;23592.621694147885;19335.549421088308;1002;2715;0:00:00
1002 - 5003;295.09327541438194;23607.46203315056;17806.445610542592;1002;5003;0:00:00
1002 - 2326;296.0422380611794;23683.37904489435;19964.794688200847;1002;2326;0:00:00
1002 - 3081;296.2387756160911;23699.10204928728;19034.264397778352;1002;3081;0:00:00
1002 - 2317;296.2606156747644;23700.849253981138;20624.435275114447;1002;2317;0:00:00
